epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
22,281.529,2.13362,2.83087,1.97096,0.29747,0.24568,0.16374,0.06015,2.32262,2.84157,1.98885,0.0039605,0.0039605,0.0039605
23,292.631,2.12048,2.78445,1.94701,0.41839,0.17641,0.18492,0.06271,2.26283,2.97652,1.97217,0.003911,0.003911,0.003911
24,303.56,2.11971,2.79477,1.9606,0.30879,0.2737,0.21019,0.07213,2.29962,2.7505,1.98215,0.0038615,0.0038615,0.0038615
25,314.477,2.12424,2.75329,1.93808,0.30528,0.21555,0.19288,0.0662,2.30371,2.8601,2.00976,0.003812,0.003812,0.003812
26,325.138,2.10942,2.72579,1.94119,0.28184,0.27524,0.196,0.0681,2.24717,2.68809,1.94162,0.0037625,0.0037625,0.0037625
27,336.526,2.05819,2.64084,1.91243,0.36948,0.20458,0.22043,0.07654,2.26157,2.79012,1.94612,0.003713,0.003713,0.003713
28,347.19,2.08055,2.65303,1.91401,0.35267,0.24454,0.21788,0.08049,2.24941,2.67193,1.95896,0.0036635,0.0036635,0.0036635
29,358.639,2.06707,2.63016,1.90319,0.29939,0.27809,0.2222,0.0839,2.23127,2.65834,1.93059,0.003614,0.003614,0.003614
30,369.805,2.05607,2.67409,1.89726,0.25116,0.26436,0.19489,0.06819,2.24838,2.63498,1.99123,0.0035645,0.0035645,0.0035645
31,380.821,2.04777,2.58564,1.90521,0.31226,0.24503,0.18693,0.06836,2.30636,2.64539,1.98269,0.003515,0.003515,0.003515
32,391.679,2.05691,2.63851,1.89243,0.31239,0.26426,0.1519,0.05035,2.31823,5.14019,2.00188,0.0034655,0.0034655,0.0034655
33,403.168,2.02509,2.57829,1.84918,0.35539,0.28679,0.26209,0.09743,2.23832,2.62464,1.92664,0.003416,0.003416,0.003416
34,414.464,2.01173,2.53082,1.85907,0.26577,0.25599,0.18971,0.0644,2.2581,2.81563,1.9748,0.0033665,0.0033665,0.0033665
35,425.428,1.96373,2.43841,1.8335,0.31833,0.28442,0.23505,0.07898,2.2817,2.63032,1.94674,0.003317,0.003317,0.003317
36,437.222,1.93913,2.46507,1.80762,0.39222,0.22871,0.24038,0.08484,2.24853,2.59463,1.93164,0.0032675,0.0032675,0.0032675
37,448.931,1.92643,2.42151,1.80072,0.37975,0.26152,0.2554,0.09308,2.3013,2.47682,2.00829,0.003218,0.003218,0.003218
38,459.718,1.91045,2.37116,1.79146,0.34457,0.31797,0.27172,0.09692,2.2519,2.51229,1.94877,0.0031685,0.0031685,0.0031685
39,470.568,1.92384,2.36454,1.80394,0.35184,0.30909,0.28015,0.09662,2.2737,2.59071,1.97864,0.003119,0.003119,0.003119
40,481.483,1.90586,2.3164,1.78497,0.34056,0.32486,0.25393,0.09988,2.17885,2.47411,1.9295,0.0030695,0.0030695,0.0030695
41,493.171,1.89487,2.31227,1.77556,0.34928,0.3122,0.26376,0.09978,2.23176,2.48839,1.9608,0.00302,0.00302,0.00302
42,504.491,1.8797,2.26362,1.75954,0.35596,0.25677,0.24655,0.09444,2.30226,2.68545,1.98149,0.0029705,0.0029705,0.0029705
43,515.38,1.86096,2.23495,1.75645,0.31997,0.25047,0.22196,0.08946,2.26247,2.62986,1.96638,0.002921,0.002921,0.002921
44,526.355,1.83599,2.21113,1.72646,0.32836,0.32368,0.26855,0.10182,2.18771,2.54944,1.96031,0.0028715,0.0028715,0.0028715
45,537.653,1.83637,2.18545,1.71899,0.38762,0.29928,0.27831,0.11126,2.25509,2.41049,1.95233,0.002822,0.002822,0.002822
46,548.508,1.89303,2.19516,1.76894,0.31037,0.36473,0.27569,0.10364,2.27372,2.46598,1.99919,0.0027725,0.0027725,0.0027725
47,559.965,1.82336,2.13506,1.71866,0.32797,0.34913,0.27372,0.11087,2.28239,2.597,2.02894,0.002723,0.002723,0.002723
48,570.672,1.82119,2.19835,1.73282,0.2886,0.3559,0.29451,0.11317,2.24741,2.39091,1.96471,0.0026735,0.0026735,0.0026735
49,581.599,1.80399,2.06507,1.69486,0.30958,0.29068,0.26109,0.10482,2.29433,2.50483,2.00792,0.002624,0.002624,0.002624
50,593.109,1.78644,2.05565,1.69917,0.31142,0.33414,0.28239,0.11875,2.26176,2.44796,1.99758,0.0025745,0.0025745,0.0025745
51,604.384,1.77394,2.03823,1.67268,0.37239,0.29745,0.27583,0.11443,2.2104,2.37342,1.94546,0.002525,0.002525,0.002525
52,615.511,1.73543,1.99809,1.65801,0.33345,0.31967,0.29538,0.12084,2.22212,2.33657,1.951,0.0024755,0.0024755,0.0024755
53,626.852,1.72865,1.96389,1.64912,0.33621,0.34314,0.31007,0.13092,2.22467,2.29736,1.93946,0.002426,0.002426,0.002426
54,637.988,1.71847,1.87939,1.65244,0.37597,0.32463,0.30028,0.13231,2.18903,2.31487,1.94545,0.0023765,0.0023765,0.0023765
55,650.42,1.69941,1.85736,1.61217,0.39943,0.3097,0.2978,0.12633,2.20998,2.31118,1.93455,0.002327,0.002327,0.002327
56,661.273,1.6738,1.80096,1.60439,0.31817,0.34981,0.28755,0.13468,2.16241,2.28243,1.93896,0.0022775,0.0022775,0.0022775
57,673.067,1.69128,1.85555,1.61291,0.38308,0.32406,0.29958,0.12505,2.25801,2.47637,2.00778,0.002228,0.002228,0.002228
58,684.415,1.67766,1.79926,1.59354,0.42067,0.3191,0.3372,0.14004,2.28032,2.27787,1.97522,0.0021785,0.0021785,0.0021785
59,695.536,1.64638,1.70422,1.5757,0.43313,0.32406,0.34639,0.15631,2.22508,2.20626,1.94175,0.002129,0.002129,0.002129
60,706.498,1.62888,1.7174,1.55282,0.30469,0.33454,0.29859,0.1403,2.21948,2.27907,1.935,0.0020795,0.0020795,0.0020795
61,718.294,1.61284,1.68213,1.53615,0.3953,0.33283,0.31677,0.1447,2.2087,2.27572,1.92705,0.00203,0.00203,0.00203
62,729.335,1.61335,1.6727,1.54746,0.3095,0.35039,0.30356,0.13968,2.20521,2.35287,1.9446,0.0019805,0.0019805,0.0019805
63,740.293,1.58001,1.60717,1.51315,0.35072,0.39236,0.31481,0.14427,2.13006,2.15388,1.89046,0.001931,0.001931,0.001931
64,751.025,1.58648,1.63053,1.51426,0.35565,0.36832,0.32568,0.15391,2.15259,2.30196,1.90436,0.0018815,0.0018815,0.0018815
65,761.934,1.56105,1.59583,1.50238,0.3535,0.35144,0.31176,0.1485,2.12163,2.26274,1.90103,0.001832,0.001832,0.001832
66,772.969,1.53647,1.57115,1.49521,0.45384,0.34867,0.32199,0.14873,2.11415,2.27342,1.92714,0.0017825,0.0017825,0.0017825
67,784.142,1.50127,1.4895,1.46449,0.36418,0.35305,0.32908,0.1572,2.15225,2.24607,1.94478,0.001733,0.001733,0.001733
68,795.583,1.49552,1.47774,1.45669,0.35618,0.40169,0.33034,0.15808,2.18298,2.3428,1.94599,0.0016835,0.0016835,0.0016835
69,807.447,1.46332,1.48848,1.4395,0.44953,0.33605,0.33441,0.15317,2.2061,2.23986,1.9577,0.001634,0.001634,0.001634
70,818.453,1.45629,1.42741,1.4329,0.3571,0.35305,0.31938,0.15197,2.13195,2.30461,1.90648,0.0015845,0.0015845,0.0015845
71,829.831,1.45705,1.38493,1.43402,0.42964,0.34696,0.3375,0.1657,2.12058,2.35739,1.88929,0.001535,0.001535,0.001535
72,840.596,1.4511,1.42197,1.43316,0.33537,0.35955,0.31776,0.156,2.1963,2.29118,1.94653,0.0014855,0.0014855,0.0014855
73,852.678,1.45601,1.38498,1.42667,0.47023,0.33608,0.31898,0.15189,2.19566,2.1817,2.01712,0.001436,0.001436,0.001436
74,863.666,1.43476,1.39382,1.41311,0.32829,0.39236,0.33917,0.14687,2.22474,2.29657,1.95422,0.0013865,0.0013865,0.0013865
75,874.63,1.43398,1.365,1.40888,0.49575,0.30765,0.33149,0.15427,2.15415,2.42744,1.92758,0.001337,0.001337,0.001337
76,885.932,1.38976,1.31267,1.3815,0.3525,0.38148,0.33263,0.15557,2.13285,2.33647,1.96269,0.0012875,0.0012875,0.0012875
77,897.373,1.38226,1.30577,1.36291,0.36081,0.38911,0.34403,0.1669,2.18187,2.21916,1.97189,0.001238,0.001238,0.001238
78,908.658,1.35504,1.25903,1.34796,0.40555,0.32081,0.33414,0.15735,2.17601,2.32338,1.96861,0.0011885,0.0011885,0.0011885
79,920.002,1.35778,1.25089,1.34288,0.35648,0.4099,0.33894,0.16319,2.16085,2.28886,1.95971,0.001139,0.001139,0.001139
80,930.778,1.33271,1.23611,1.34063,0.41155,0.34946,0.34395,0.16259,2.18642,2.24663,1.99718,0.0010895,0.0010895,0.0010895
81,941.924,1.31349,1.16398,1.3306,0.3191,0.43126,0.34233,0.17021,2.1224,2.27538,1.91365,0.00104,0.00104,0.00104
82,952.744,1.33111,1.18337,1.33017,0.38047,0.37271,0.34679,0.17551,2.14916,2.28549,1.93366,0.0009905,0.0009905,0.0009905
83,963.644,1.30509,1.18169,1.31895,0.33794,0.39521,0.33488,0.16712,2.14761,2.14592,1.97474,0.000941,0.000941,0.000941
84,974.742,1.266,1.14058,1.29233,0.4456,0.32577,0.32737,0.16333,2.17473,2.29183,2.02808,0.0008915,0.0008915,0.0008915
85,986.438,1.2634,1.11351,1.28526,0.39846,0.39498,0.35323,0.17204,2.16193,2.21603,1.96059,0.000842,0.000842,0.000842
86,997.722,1.26844,1.09577,1.27706,0.4157,0.39902,0.3533,0.17111,2.12072,2.28189,1.95318,0.0007925,0.0007925,0.0007925
87,1008.71,1.24867,1.07544,1.26299,0.45355,0.34942,0.3377,0.1637,2.14874,2.22685,1.99166,0.000743,0.000743,0.000743
88,1019.74,1.24364,1.06531,1.27577,0.41959,0.40944,0.359,0.17465,2.1592,2.34213,1.9784,0.0006935,0.0006935,0.0006935
89,1030.68,1.21097,1.05441,1.25359,0.40793,0.42842,0.36116,0.17108,2.15383,2.31998,1.95157,0.000644,0.000644,0.000644
90,1041.54,1.19611,1.02554,1.24203,0.44439,0.39464,0.36779,0.17913,2.14939,2.31399,1.98467,0.0005945,0.0005945,0.0005945
91,1052.92,1.16268,0.99476,1.22561,0.45113,0.39286,0.37131,0.17795,2.14586,2.20116,2.01169,0.000545,0.000545,0.000545
92,1063.66,1.17999,1.01005,1.23627,0.42563,0.39139,0.36211,0.174,2.13374,2.24768,1.98114,0.0004955,0.0004955,0.0004955
93,1075.25,1.16568,0.97335,1.22306,0.44756,0.40191,0.36566,0.17641,2.1601,2.30282,2.03563,0.000446,0.000446,0.000446
94,1086.67,1.15402,0.96577,1.21807,0.41601,0.40615,0.36142,0.17689,2.15339,2.30438,1.98994,0.0003965,0.0003965,0.0003965
95,1097.7,1.15001,0.97611,1.20761,0.45199,0.40284,0.37188,0.18182,2.16208,2.22672,2.01272,0.000347,0.000347,0.000347
96,1108.43,1.11915,0.95481,1.18046,0.43535,0.39196,0.37765,0.18251,2.15296,2.25616,2.03144,0.0002975,0.0002975,0.0002975
97,1119.69,1.11346,0.93221,1.1885,0.41927,0.42805,0.37533,0.17931,2.14819,2.26933,2.01426,0.000248,0.000248,0.000248
98,1131.03,1.11251,0.93233,1.1835,0.44488,0.41486,0.37374,0.1811,2.13981,2.31877,1.99412,0.0001985,0.0001985,0.0001985
99,1142.08,1.11057,0.91341,1.18919,0.41295,0.40341,0.37067,0.18281,2.13815,2.25443,2.00183,0.000149,0.000149,0.000149
100,1153.03,1.0899,0.91891,1.17188,0.48051,0.38243,0.37608,0.18162,2.14696,2.30463,2.0012,9.95e-05,9.95e-05,9.95e-05
